CustomerID,Gender,Age,Tenure,Contract,MonthlyCharges,Churn
57642,Female,60,36,Month-to-Month,95,0
57643,Female,36,17,Two Year,144,0
57644,Male,59,8,Two Year,75,0
57645,Male,19,35,Month-to-Month,49,1
57646,Female,68,38,Two Year,124,0
57647,Male,38,56,Two Year,61,1
57648,Female,30,44,Month-to-Month,77,1
57649,Female,58,12,Month-to-Month,133,0
57650,Female,39,15,Two Year,99,0
57651,Male,34,53,Two Year,50,1
57652,Female,43,19,Month-to-Month,43,0
57653,Female,53,25,Month-to-Month,134,0
57654,Female,62,42,Month-to-Month,69,1
57655,Female,21,5,Two Year,93,0
57656,Female,49,45,Month-to-Month,144,1
57657,Male,52,3,Month-to-Month,138,0
57658,Male,52,20,Month-to-Month,146,1
57659,Male,30,18,Two Year,74,0
57660,Male,60,1,Month-to-Month,77,1
57661,Female,69,21,One Year,145,1
57662,Male,62,61,One Year,39,0
57663,Male,41,46,Month-to-Month,43,0
57664,Male,34,42,Two Year,97,1
57665,Female,30,53,Month-to-Month,127,0
57666,Female,20,15,Two Year,33,0
57667,Female,54,48,One Year,37,0
57668,Female,29,17,Two Year,128,0
57669,Female,34,57,Month-to-Month,130,0
57670,Female,34,30,Month-to-Month,80,0
57671,Male,25,53,Month-to-Month,93,0
57672,Female,31,62,One Year,116,0
57673,Female,58,46,Month-to-Month,39,0
57674,Female,57,4,Month-to-Month,142,0
57675,Female,31,26,Two Year,66,0
57676,Female,35,27,Two Year,29,0
57677,Female,49,29,Two Year,51,0
57678,Female,39,61,Two Year,76,1
57679,Female,32,30,Month-to-Month,134,0
57680,Male,33,57,Month-to-Month,136,0
57681,Male,46,68,One Year,60,0
57682,Female,20,19,Month-to-Month,30,0
57683,Female,63,3,One Year,66,0
57684,Male,69,40,Two Year,77,0
57685,Female,37,8,Two Year,20,0
57686,Female,55,33,Month-to-Month,138,0
57687,Female,29,50,Two Year,118,0
57688,Female,52,13,Month-to-Month,110,1
57689,Male,35,53,Month-to-Month,100,0
57690,Female,44,63,One Year,30,0
57691,Female,37,13,One Year,125,0
57692,Male,23,58,One Year,42,1
57693,Female,64,71,Month-to-Month,131,0
57694,Male,57,48,One Year,144,1
57695,Male,40,16,Month-to-Month,93,1
57696,Male,48,9,Month-to-Month,148,0
57697,Male,24,10,One Year,28,0
57698,Female,66,38,Month-to-Month,56,0
57699,Female,21,13,One Year,71,0
57700,Male,36,17,Month-to-Month,84,0
57701,Female,45,16,One Year,136,0
57702,Male,40,66,Month-to-Month,100,0
57703,Female,40,29,Two Year,31,0
57704,Male,63,23,Month-to-Month,123,1
57705,Female,21,60,One Year,69,0
57706,Male,49,47,One Year,61,0
57707,Male,66,66,One Year,148,1
57708,Female,27,46,Two Year,82,0
57709,Female,56,7,One Year,61,0
57710,Male,45,24,One Year,140,0
57711,Male,50,32,One Year,130,1
57712,Male,25,41,Month-to-Month,145,0
57713,Female,34,27,One Year,33,0
57714,Female,52,8,Month-to-Month,20,0
57715,Female,39,42,Two Year,37,0
57716,Male,52,26,Two Year,77,0
57717,Female,61,22,One Year,83,0
57718,Male,54,34,Month-to-Month,132,1
57719,Female,35,36,One Year,61,0
57720,Female,41,9,Two Year,35,0
57721,Female,66,45,Two Year,148,0
57722,Female,39,16,Month-to-Month,27,1
57723,Male,61,49,Month-to-Month,87,0
57724,Male,54,28,One Year,130,0
57725,Male,59,16,One Year,137,0
57726,Female,21,60,Two Year,47,1
57727,Male,26,17,Two Year,119,0
57728,Male,18,37,Two Year,101,0
57729,Male,29,45,One Year,22,0
57730,Female,21,42,One Year,39,1
57731,Male,21,9,Month-to-Month,114,0
57732,Male,26,19,One Year,89,1
57733,Male,35,56,Two Year,57,0
57734,Male,31,54,Two Year,23,0
57735,Male,27,63,Month-to-Month,123,1
57736,Male,35,42,Month-to-Month,65,1
57737,Male,65,50,Two Year,35,1
57738,Female,43,18,One Year,30,0
57739,Female,44,29,Month-to-Month,87,0
57740,Female,36,18,Two Year,36,1
57741,Male,40,41,Month-to-Month,65,0
57742,Male,31,54,Month-to-Month,99,1
57743,Male,24,32,Month-to-Month,49,0
57744,Female,18,30,Month-to-Month,115,0
57745,Male,48,5,Two Year,60,0
57746,Female,37,40,One Year,134,0
57747,Female,60,68,Month-to-Month,41,0
57748,Female,40,66,Month-to-Month,126,0
57749,Male,44,57,One Year,30,0
57750,Male,58,30,Month-to-Month,42,0
57751,Female,48,71,Two Year,102,0
57752,Male,43,17,Month-to-Month,139,0
57753,Male,67,6,Two Year,20,0
57754,Male,21,1,Two Year,114,0
57755,Female,59,14,Month-to-Month,98,0
57756,Female,47,48,One Year,40,0
57757,Male,36,47,Month-to-Month,115,0
57758,Female,48,37,Month-to-Month,73,1
57759,Female,31,6,Month-to-Month,44,0
57760,Male,60,39,One Year,68,1
57761,Male,56,14,Two Year,50,0
57762,Female,63,36,Two Year,49,1
57763,Male,65,52,Two Year,38,1
57764,Male,52,72,Two Year,85,1
57765,Female,35,39,Month-to-Month,59,1
57766,Male,22,14,One Year,102,0
57767,Female,35,5,Month-to-Month,45,0
57768,Male,39,71,One Year,112,0
57769,Female,52,71,Two Year,109,1
57770,Female,33,29,One Year,27,0
57771,Male,69,27,Two Year,31,0
57772,Female,64,54,Two Year,70,0
57773,Male,61,71,One Year,47,0
57774,Male,69,5,Two Year,93,0
57775,Female,30,10,Two Year,54,0
57776,Female,63,49,Month-to-Month,90,0
57777,Female,64,45,Month-to-Month,121,0
57778,Female,38,13,Two Year,64,0
57779,Female,50,70,Two Year,34,0
57780,Female,35,29,Two Year,83,0
57781,Female,46,39,Two Year,141,1
57782,Male,40,27,Month-to-Month,27,0
57783,Female,56,44,Two Year,34,0
57784,Female,55,14,Month-to-Month,59,0
57785,Male,67,5,Two Year,44,1
57786,Female,61,14,One Year,116,0
57787,Male,55,41,Month-to-Month,117,1
57788,Male,55,60,Month-to-Month,70,0
57789,Male,49,6,Two Year,30,0
57790,Female,37,42,Two Year,126,0
57791,Male,24,29,Two Year,84,0
57792,Female,51,9,Two Year,127,0
57793,Female,62,66,Month-to-Month,54,1
57794,Female,67,50,Month-to-Month,116,0
57795,Female,68,13,Two Year,57,1
57796,Male,36,36,One Year,60,0
57797,Male,20,60,Two Year,22,0
57798,Female,23,50,One Year,58,0
57799,Female,52,60,Two Year,102,1
57800,Female,34,53,Month-to-Month,78,0
57801,Male,53,33,One Year,147,0
57802,Male,65,14,One Year,97,0
57803,Female,59,21,One Year,77,0
57804,Female,52,28,Month-to-Month,69,1
57805,Male,49,35,One Year,114,0
57806,Female,56,54,Month-to-Month,26,1
57807,Male,60,19,Month-to-Month,118,0
57808,Male,24,38,One Year,50,0
57809,Male,54,68,Month-to-Month,128,0
57810,Female,62,60,One Year,130,0
57811,Female,35,28,Two Year,144,1
57812,Female,34,46,One Year,126,0
57813,Female,50,66,One Year,101,0
57814,Female,22,23,Month-to-Month,24,0
57815,Male,51,69,One Year,85,0
57816,Male,57,55,Month-to-Month,137,1
57817,Female,63,5,Two Year,75,0
57818,Female,39,62,Month-to-Month,149,0
57819,Female,28,33,Two Year,44,0
57820,Male,34,72,One Year,42,0
57821,Male,56,27,One Year,34,0
57822,Male,40,46,One Year,129,0
57823,Female,19,32,Two Year,76,1
57824,Male,49,10,One Year,27,1
57825,Female,24,17,Month-to-Month,97,0
57826,Male,32,12,Month-to-Month,139,0
57827,Female,33,25,Month-to-Month,29,0
57828,Male,31,58,Month-to-Month,77,0
57829,Male,65,51,Month-to-Month,30,0
57830,Female,55,67,Month-to-Month,53,0
57831,Female,39,28,One Year,88,1
57832,Male,59,34,One Year,72,0
57833,Female,40,27,Month-to-Month,89,0
57834,Male,39,52,Two Year,149,0
57835,Female,36,28,One Year,66,0
57836,Male,18,17,Month-to-Month,76,0
57837,Male,52,66,Month-to-Month,34,0
57838,Male,62,12,Two Year,122,0
57839,Male,39,29,Two Year,115,0
57840,Male,49,6,One Year,66,1
57841,Male,35,30,Month-to-Month,147,0
57842,Female,52,24,One Year,82,0
57843,Female,52,22,Two Year,147,0
57844,Male,32,13,Month-to-Month,48,1
57845,Female,56,45,One Year,65,0
57846,Female,50,7,Month-to-Month,107,1
57847,Female,60,23,Two Year,99,0
57848,Female,44,49,Two Year,73,1
57849,Male,61,10,Two Year,100,0
57850,Male,22,39,Two Year,135,0
57851,Male,23,19,Two Year,24,0
57852,Female,25,69,Month-to-Month,59,0
57853,Female,44,37,Month-to-Month,47,1
57854,Female,54,50,One Year,131,0
57855,Female,55,47,One Year,140,0
57856,Male,69,2,Month-to-Month,26,0
57857,Female,52,45,Month-to-Month,95,0
57858,Male,25,48,Month-to-Month,49,1
57859,Female,34,32,Two Year,111,1
57860,Male,47,69,Month-to-Month,115,1
57861,Male,39,4,One Year,71,0
57862,Female,57,26,Month-to-Month,103,0
57863,Male,38,5,Two Year,109,1
57864,Female,43,36,Month-to-Month,120,0
57865,Female,63,28,One Year,28,0
57866,Male,38,21,Month-to-Month,40,1
57867,Male,35,13,Two Year,54,1
57868,Male,31,17,Two Year,125,0
57869,Male,59,14,Month-to-Month,115,1
57870,Male,59,69,Two Year,103,0
57871,Male,57,62,Two Year,73,0
57872,Male,32,68,Month-to-Month,69,0
57873,Male,20,68,Two Year,90,0
57874,Male,48,5,Month-to-Month,64,1
57875,Female,23,16,Month-to-Month,53,1
57876,Female,34,52,Two Year,130,0
57877,Male,19,16,Two Year,107,0
57878,Female,22,11,Month-to-Month,139,0
57879,Male,41,2,Month-to-Month,91,1
57880,Male,47,66,Two Year,42,0
57881,Male,57,34,Month-to-Month,128,0
57882,Female,52,59,Two Year,62,0
57883,Male,64,32,Two Year,78,1
57884,Male,63,3,Two Year,57,0
57885,Female,51,45,Month-to-Month,84,0
57886,Female,54,57,Month-to-Month,118,0
57887,Male,32,25,Two Year,99,0
57888,Male,51,33,Two Year,140,0
57889,Female,36,22,Month-to-Month,32,0
57890,Male,66,59,Two Year,111,0
57891,Male,25,6,Two Year,34,0
57892,Female,31,61,Two Year,42,1
57893,Female,55,37,Two Year,21,1
57894,Male,66,41,One Year,94,1
57895,Female,29,62,Two Year,30,0
57896,Female,50,45,Two Year,94,0
57897,Male,50,64,Two Year,44,1
57898,Male,36,49,Two Year,136,0
57899,Male,38,56,One Year,97,0
57900,Female,67,41,Month-to-Month,82,0
57901,Female,32,5,Month-to-Month,40,0
57902,Male,67,22,One Year,61,0
57903,Female,36,66,Month-to-Month,116,0
57904,Female,49,50,One Year,52,0
57905,Male,31,50,Two Year,62,0
57906,Female,48,27,One Year,139,1
57907,Female,37,30,Month-to-Month,63,0
57908,Male,51,58,Month-to-Month,130,0
57909,Female,37,51,Month-to-Month,143,0
57910,Male,58,65,Month-to-Month,56,1
57911,Male,27,40,Month-to-Month,60,0
57912,Female,24,72,Month-to-Month,135,1
57913,Female,20,70,Two Year,29,0
57914,Female,40,60,Month-to-Month,64,0
57915,Male,27,32,Month-to-Month,57,1
57916,Male,52,65,Month-to-Month,135,1
57917,Male,34,42,Month-to-Month,49,0
57918,Female,38,45,One Year,102,0
57919,Male,47,59,Month-to-Month,27,0
57920,Female,20,46,Month-to-Month,118,0
57921,Male,19,25,One Year,78,0
57922,Male,42,4,Two Year,102,0
57923,Male,22,55,Two Year,23,0
57924,Female,24,42,Month-to-Month,48,0
57925,Male,18,35,One Year,43,0
57926,Male,49,66,Month-to-Month,86,0
57927,Male,50,47,Month-to-Month,71,1
57928,Female,54,68,Two Year,136,0
57929,Female,29,25,Month-to-Month,130,0
57930,Female,20,27,Month-to-Month,31,0
57931,Male,36,69,One Year,79,1
57932,Male,66,39,Two Year,136,0
57933,Male,41,16,Month-to-Month,40,0
57934,Female,40,67,Month-to-Month,102,0
57935,Male,40,44,One Year,139,0
57936,Female,55,21,Two Year,46,0
57937,Male,25,71,One Year,119,1
57938,Female,41,40,Month-to-Month,35,0
57939,Male,66,72,Two Year,80,0
57940,Female,27,62,One Year,59,0
57941,Female,61,50,One Year,116,0
57942,Male,21,69,One Year,119,0
57943,Female,30,47,One Year,109,0
57944,Female,45,66,Two Year,30,1
57945,Male,41,26,Two Year,109,1
57946,Female,44,60,Two Year,77,1
57947,Male,49,72,One Year,134,0
57948,Male,59,36,Two Year,76,1
57949,Male,35,19,One Year,119,1
57950,Male,23,31,Month-to-Month,56,1
57951,Female,46,36,Two Year,86,1
57952,Male,64,55,One Year,94,1
57953,Male,44,17,One Year,119,1
57954,Female,60,69,One Year,116,1
57955,Female,44,70,One Year,32,1
57956,Male,52,29,One Year,43,1
57957,Female,58,26,Two Year,108,0
57958,Male,18,21,Month-to-Month,117,0
57959,Female,21,9,One Year,104,1
57960,Male,49,10,Month-to-Month,43,0
57961,Female,65,44,Month-to-Month,61,0
57962,Male,48,47,One Year,65,1
57963,Female,22,14,One Year,22,1
57964,Female,66,18,Month-to-Month,55,0
57965,Female,59,62,Two Year,96,1
57966,Female,20,64,Two Year,100,0
57967,Male,30,61,Two Year,76,0
57968,Male,67,69,One Year,133,0
57969,Female,30,68,Month-to-Month,116,0
57970,Male,39,4,Two Year,27,0
57971,Male,65,60,Two Year,35,0
57972,Female,38,65,One Year,115,0
57973,Male,36,8,One Year,74,0
57974,Male,32,17,One Year,139,1
57975,Female,64,51,One Year,37,0
57976,Female,33,71,One Year,57,0
57977,Female,23,55,Month-to-Month,116,1
57978,Female,39,55,Month-to-Month,127,0
57979,Male,34,55,Two Year,115,0
57980,Female,61,43,Month-to-Month,115,0
57981,Female,62,52,One Year,140,1
57982,Male,22,56,Month-to-Month,121,1
57983,Female,25,38,Month-to-Month,61,0
57984,Male,50,14,One Year,85,0
57985,Male,64,54,Month-to-Month,24,0
57986,Male,68,9,Two Year,106,0
57987,Female,19,42,One Year,117,1
57988,Male,36,26,One Year,81,1
57989,Male,22,24,One Year,149,0
57990,Female,23,27,Month-to-Month,54,1
57991,Male,53,46,Month-to-Month,93,0
57992,Male,37,34,Month-to-Month,99,0
57993,Male,59,12,Two Year,133,1
57994,Male,40,20,One Year,48,0
57995,Male,19,44,Month-to-Month,91,0
57996,Female,38,40,One Year,32,0
57997,Male,35,3,Month-to-Month,100,0
57998,Female,27,5,Month-to-Month,121,0
57999,Female,46,14,One Year,111,0
58000,Female,50,20,Month-to-Month,113,0
58001,Female,26,45,Month-to-Month,135,0
58002,Female,40,24,Two Year,37,0
58003,Female,37,27,One Year,28,0
58004,Female,53,56,One Year,120,0
58005,Male,60,31,One Year,46,0
58006,Female,36,45,One Year,72,0
58007,Female,26,2,Month-to-Month,122,1
58008,Male,61,30,Month-to-Month,28,0
58009,Female,57,29,Two Year,67,1
58010,Male,59,72,One Year,117,0
58011,Male,64,20,One Year,112,1
58012,Male,50,57,One Year,139,1
58013,Male,21,59,One Year,76,1
58014,Female,33,26,One Year,61,0
58015,Female,33,64,One Year,135,1
58016,Male,21,27,Two Year,91,1
58017,Male,65,48,One Year,107,1
58018,Female,38,12,Two Year,120,0
58019,Male,57,18,One Year,104,0
58020,Female,48,46,One Year,138,1
58021,Female,68,24,Month-to-Month,23,1
58022,Female,42,24,Two Year,91,1
58023,Male,34,42,One Year,82,1
58024,Female,27,66,Month-to-Month,72,1
58025,Male,53,55,Month-to-Month,58,0
58026,Male,52,4,Two Year,35,0
58027,Female,24,64,Month-to-Month,46,0
58028,Female,32,54,Month-to-Month,40,0
58029,Male,28,4,Month-to-Month,38,0
58030,Female,51,59,One Year,28,0
58031,Female,27,24,Month-to-Month,128,0
58032,Female,21,8,One Year,31,0
58033,Female,25,28,One Year,21,0
58034,Female,34,56,One Year,114,0
58035,Female,66,38,Two Year,146,0
58036,Female,46,30,Two Year,105,0
58037,Female,48,10,Month-to-Month,36,1
58038,Male,50,68,Two Year,149,0
58039,Female,43,53,Two Year,32,0
58040,Female,68,64,One Year,139,0
58041,Male,23,16,Two Year,55,0
58042,Female,65,35,One Year,139,0
58043,Female,38,13,Two Year,30,0
58044,Female,26,30,One Year,145,1
58045,Male,34,47,One Year,93,0
58046,Female,57,67,One Year,100,0
58047,Male,25,13,One Year,22,0
58048,Male,20,8,Two Year,30,0
58049,Male,25,19,Two Year,74,1
58050,Male,42,47,Month-to-Month,68,0
58051,Male,43,58,One Year,109,0
58052,Male,50,31,Month-to-Month,81,0
58053,Female,19,62,Two Year,45,0
58054,Male,51,21,Month-to-Month,104,0
58055,Female,52,11,Month-to-Month,126,1
58056,Female,24,29,One Year,114,0
58057,Male,43,37,One Year,91,0
58058,Male,38,11,Month-to-Month,81,0
58059,Female,52,42,One Year,71,0
58060,Male,54,55,Month-to-Month,44,0
58061,Male,65,13,Month-to-Month,43,0
58062,Female,28,17,Month-to-Month,46,0
58063,Male,24,7,Two Year,64,0
58064,Female,53,1,Two Year,49,0
58065,Female,31,70,One Year,70,0
58066,Female,20,25,Two Year,136,0
58067,Male,48,53,One Year,45,0
58068,Male,30,10,Two Year,45,1
58069,Female,27,10,Two Year,25,0
58070,Female,67,11,Month-to-Month,92,1
58071,Female,51,68,One Year,73,0
58072,Female,68,57,One Year,27,1
58073,Female,41,4,One Year,83,1
58074,Female,53,16,Month-to-Month,121,0
58075,Male,53,34,Two Year,75,1
58076,Female,31,34,Two Year,111,0
58077,Male,56,11,Month-to-Month,27,0
58078,Male,44,56,Month-to-Month,63,1
58079,Female,50,7,One Year,102,1
58080,Female,55,41,Two Year,64,0
58081,Male,20,45,Month-to-Month,31,0
58082,Female,44,31,One Year,117,1
58083,Male,53,36,Month-to-Month,112,1
58084,Male,49,37,One Year,85,0
58085,Female,45,43,Two Year,113,0
58086,Male,32,48,One Year,37,0
58087,Female,46,54,Two Year,78,0
58088,Male,34,45,Two Year,76,0
58089,Female,27,47,Month-to-Month,67,0
58090,Female,61,35,One Year,121,0
58091,Female,34,1,Two Year,124,0
58092,Female,42,1,Month-to-Month,133,1
58093,Female,57,4,Month-to-Month,39,0
58094,Male,62,9,Two Year,109,1
58095,Male,64,72,Month-to-Month,119,0
58096,Female,27,71,Month-to-Month,24,0
58097,Male,66,29,One Year,34,1
58098,Female,33,25,Month-to-Month,96,0
58099,Male,22,4,One Year,23,0
58100,Male,57,53,Month-to-Month,129,0
58101,Female,47,28,One Year,147,0
58102,Male,49,23,Month-to-Month,123,0
58103,Male,35,51,Two Year,128,1
58104,Male,29,21,Month-to-Month,95,0
58105,Female,44,24,One Year,98,0
58106,Female,62,64,One Year,112,0
58107,Male,45,15,One Year,121,1
58108,Female,37,21,Two Year,124,1
58109,Female,49,42,Two Year,42,1
58110,Female,61,34,One Year,78,0
58111,Male,40,17,One Year,23,1
58112,Male,20,67,Month-to-Month,75,0
58113,Female,20,69,One Year,127,0
58114,Male,36,19,Two Year,102,0
58115,Male,59,25,Two Year,127,0
58116,Male,56,28,One Year,116,0
58117,Male,34,65,Month-to-Month,85,0
58118,Female,49,36,One Year,126,0
58119,Male,48,27,Two Year,30,0
58120,Male,63,17,Two Year,35,0
58121,Male,26,69,One Year,29,1
58122,Male,52,68,Two Year,88,1
58123,Male,34,72,Two Year,30,0
58124,Female,33,68,Two Year,66,0
58125,Male,57,35,Month-to-Month,104,0
58126,Male,33,52,One Year,126,1
58127,Male,39,61,Month-to-Month,85,0
58128,Male,46,63,One Year,25,0
58129,Female,28,18,Month-to-Month,68,0
58130,Female,27,37,Two Year,114,0
58131,Female,66,42,Month-to-Month,54,0
58132,Male,52,35,Month-to-Month,110,1
58133,Male,22,4,Month-to-Month,115,0
58134,Male,61,43,Two Year,35,0
58135,Female,33,13,Two Year,35,0
58136,Female,30,16,Two Year,143,0
58137,Female,24,9,Two Year,125,0
58138,Male,42,14,One Year,82,0
58139,Male,51,10,One Year,31,1
58140,Female,68,18,Month-to-Month,135,0
58141,Female,41,50,One Year,93,1
58142,Male,68,56,One Year,48,1
58143,Male,69,36,One Year,58,0
58144,Female,67,37,Two Year,112,0
58145,Male,20,59,Month-to-Month,109,0
58146,Female,20,50,Month-to-Month,113,1
58147,Female,52,47,Two Year,121,0
58148,Male,53,34,One Year,88,0
58149,Male,61,9,One Year,125,0
58150,Female,69,58,Month-to-Month,137,0
58151,Male,38,28,Two Year,140,0
58152,Male,64,26,Two Year,104,0
58153,Male,68,20,One Year,113,0
58154,Male,50,1,One Year,103,0
58155,Female,40,71,Two Year,113,1
58156,Female,54,56,One Year,29,1
58157,Male,36,25,Month-to-Month,79,0
58158,Female,39,72,One Year,45,1
58159,Female,68,6,Two Year,79,0
58160,Male,29,47,Two Year,78,0
58161,Male,51,1,Month-to-Month,23,0
58162,Female,62,34,One Year,120,0
58163,Male,63,58,One Year,25,0
58164,Male,32,44,Month-to-Month,129,0
58165,Male,29,44,One Year,111,0
58166,Male,63,62,Month-to-Month,120,1
58167,Female,30,55,Two Year,83,0
58168,Male,68,29,Month-to-Month,100,0
58169,Female,53,42,Month-to-Month,120,1
58170,Male,41,67,One Year,133,0
58171,Female,23,34,One Year,24,0
58172,Male,68,28,Two Year,141,0
58173,Female,39,62,Two Year,39,0
58174,Male,54,52,Two Year,45,0
58175,Male,30,68,Month-to-Month,113,1
58176,Male,28,62,One Year,46,0
58177,Female,66,45,Two Year,147,1
58178,Male,48,21,Two Year,119,0
58179,Female,55,50,Two Year,124,0
58180,Male,60,16,One Year,117,0
58181,Female,53,50,Month-to-Month,122,0
58182,Male,36,48,Two Year,53,0
58183,Male,51,25,Month-to-Month,101,0
58184,Male,42,41,Two Year,143,0
58185,Male,40,31,Month-to-Month,61,0
58186,Female,27,7,One Year,112,1
58187,Male,34,5,Two Year,66,0
58188,Female,44,58,One Year,21,0
58189,Male,24,7,Two Year,68,0
58190,Female,45,70,Month-to-Month,136,0
58191,Female,66,44,Month-to-Month,26,0
58192,Female,31,36,One Year,73,1
58193,Male,32,14,Two Year,143,0
58194,Female,42,66,One Year,95,1
58195,Male,21,41,One Year,55,0
58196,Male,42,16,Two Year,51,1
58197,Female,31,51,One Year,66,0
58198,Male,59,41,One Year,100,0
58199,Female,62,51,Month-to-Month,108,1
58200,Female,61,18,Month-to-Month,117,0
58201,Female,26,46,Month-to-Month,70,0
58202,Male,34,43,One Year,80,0
58203,Female,48,17,One Year,140,0
58204,Male,35,15,Month-to-Month,37,0
58205,Male,32,15,Two Year,147,0
58206,Female,50,54,One Year,92,0
58207,Female,31,57,One Year,21,0
58208,Female,55,43,Month-to-Month,40,1
58209,Male,23,6,Two Year,66,0
58210,Female,43,10,Month-to-Month,89,0
58211,Female,49,68,Two Year,56,0
58212,Male,36,2,Two Year,52,0
58213,Male,40,18,Month-to-Month,124,0
58214,Male,67,60,Two Year,63,1
58215,Male,43,22,One Year,23,1
58216,Male,59,7,Two Year,145,1
58217,Female,28,26,Two Year,147,0
58218,Male,30,45,Two Year,113,1
58219,Female,38,11,Two Year,30,0
58220,Female,66,46,Month-to-Month,83,0
58221,Male,59,5,Two Year,120,1
58222,Male,40,42,Month-to-Month,110,0
58223,Female,52,28,Month-to-Month,44,0
58224,Female,47,54,Month-to-Month,102,1
58225,Female,68,54,Two Year,27,1
58226,Male,56,2,One Year,76,0
58227,Female,32,36,One Year,31,0
58228,Female,20,53,Month-to-Month,80,1
58229,Male,25,72,Month-to-Month,30,1
58230,Male,59,68,One Year,53,0
58231,Female,69,30,Two Year,22,0
58232,Male,69,69,One Year,107,0
58233,Female,65,61,One Year,57,0
58234,Female,64,3,Two Year,85,0
58235,Female,63,22,Two Year,52,0
58236,Female,59,41,Month-to-Month,62,1
58237,Male,55,38,One Year,33,0
58238,Female,66,2,Month-to-Month,44,0
58239,Male,24,61,Month-to-Month,141,0
58240,Female,40,20,Two Year,67,0
58241,Female,66,20,One Year,108,0
58242,Male,52,22,Month-to-Month,128,1
58243,Male,36,48,Month-to-Month,91,0
58244,Female,20,43,One Year,126,0
58245,Male,60,67,Two Year,39,0
58246,Male,28,71,Two Year,109,1
58247,Female,58,30,Month-to-Month,82,1
58248,Female,37,38,Month-to-Month,53,1
58249,Male,62,31,Month-to-Month,89,1
58250,Female,51,32,Two Year,29,1
58251,Male,59,15,Month-to-Month,149,1
58252,Female,38,50,Two Year,81,1
58253,Male,68,42,One Year,116,0
58254,Male,34,12,One Year,86,1
58255,Male,48,63,Two Year,32,1
58256,Female,47,27,One Year,114,0
58257,Female,33,62,One Year,65,1
58258,Male,53,31,One Year,80,0
58259,Male,54,67,Two Year,100,0
58260,Female,25,22,Month-to-Month,96,0
58261,Male,41,61,Two Year,80,1
58262,Male,42,51,Month-to-Month,109,0
58263,Female,26,10,Month-to-Month,89,0
58264,Female,39,47,Two Year,118,0
58265,Male,56,14,Two Year,26,0
58266,Female,49,7,Month-to-Month,28,0
58267,Female,58,41,One Year,47,0
58268,Female,26,35,One Year,27,0
58269,Female,63,66,Two Year,48,1
58270,Female,51,7,Month-to-Month,35,0
58271,Female,36,14,Month-to-Month,125,1
58272,Female,38,21,One Year,149,1
58273,Female,57,33,One Year,113,0
58274,Female,44,64,Month-to-Month,79,1
58275,Male,44,26,Two Year,45,0
58276,Male,39,15,Month-to-Month,50,1
58277,Female,22,41,Two Year,33,0
58278,Female,28,5,Two Year,67,0
58279,Female,58,22,Two Year,135,0
58280,Male,52,27,Two Year,126,0
58281,Male,37,63,Two Year,101,0
58282,Male,21,71,One Year,63,0
58283,Female,40,52,Month-to-Month,89,0
58284,Male,34,35,One Year,125,0
58285,Female,21,65,One Year,48,0
58286,Female,65,68,Two Year,99,0
58287,Female,45,39,Month-to-Month,86,1
58288,Female,27,60,Month-to-Month,140,0
58289,Female,28,26,Month-to-Month,58,0
58290,Female,24,48,Two Year,45,0
58291,Male,18,52,Month-to-Month,25,0
58292,Female,51,18,Two Year,103,0
58293,Male,50,11,Month-to-Month,63,0
58294,Male,51,46,One Year,124,0
58295,Female,34,59,Month-to-Month,133,0
58296,Male,58,67,Month-to-Month,140,0
58297,Female,53,46,Two Year,52,0
58298,Male,38,1,One Year,66,1
58299,Female,45,42,Month-to-Month,24,0
58300,Female,33,8,One Year,35,1
58301,Female,33,6,Month-to-Month,144,0
58302,Male,45,16,Month-to-Month,128,0
58303,Male,60,9,Month-to-Month,100,1
58304,Female,61,23,Month-to-Month,109,0
58305,Female,46,30,One Year,89,0
58306,Male,19,50,Month-to-Month,25,0
58307,Female,33,35,Two Year,46,0
58308,Male,66,36,Month-to-Month,123,0
58309,Male,36,44,Month-to-Month,94,0
58310,Female,58,25,Two Year,108,0
58311,Male,44,43,Month-to-Month,29,1
58312,Male,56,54,Month-to-Month,45,0
58313,Female,19,52,One Year,116,1
58314,Female,35,3,Month-to-Month,59,1
58315,Female,40,39,Month-to-Month,50,0
58316,Male,29,33,One Year,129,0
58317,Female,43,5,One Year,58,1
58318,Female,67,36,Two Year,57,0
58319,Female,47,55,Two Year,77,1
58320,Male,31,26,Month-to-Month,147,0
58321,Male,32,67,Month-to-Month,119,1
58322,Female,18,29,One Year,135,1
58323,Male,34,27,One Year,97,0
58324,Male,25,33,Two Year,112,0
58325,Male,48,38,Month-to-Month,84,0
58326,Male,43,45,Two Year,127,1
58327,Male,68,67,Two Year,63,0
58328,Female,35,24,Month-to-Month,45,0
58329,Female,68,43,Month-to-Month,124,1
58330,Male,31,19,One Year,130,0
58331,Female,29,28,One Year,47,0
58332,Female,66,5,Month-to-Month,29,1
58333,Male,66,50,One Year,116,0
58334,Female,69,66,Two Year,117,0
58335,Male,63,70,One Year,111,0
58336,Male,23,51,Two Year,23,1
58337,Female,69,52,One Year,146,0
58338,Female,68,30,Month-to-Month,130,0
58339,Male,66,27,Two Year,106,0
58340,Male,38,61,One Year,49,1
58341,Male,39,40,Month-to-Month,70,1
58342,Female,35,23,One Year,39,0
58343,Male,30,26,Month-to-Month,28,0
58344,Female,56,14,One Year,49,0
58345,Male,19,72,Month-to-Month,53,1
58346,Male,41,51,One Year,134,1
